a,b,x,y
-12,-20,-78,-0.1312963182404911
-12,-20,-77,-0.1337565615315048
-12,-20,-76,-0.13125337609241708
-12,-20,-75,-0.131230029700509
-12,-20,-74,-0.132978537126596
-12,-20,-73,-0.13157921128733652
-12,-20,-72,-0.13214940429364874
-12,-20,-71,-0.13130016019369092
-12,-20,-70,-0.13382537091644825
-12,-20,-69,-0.1341588318527033
-12,-20,-68,-0.13328748584886796
-12,-20,-67,-0.13219886149567844
-12,-20,-66,-0.13125334478744266
-12,-20,-65,-0.13205594902663556
-12,-20,-64,-0.1335587848473397
-12,-20,-63,-0.13404441935200895
-12,-20,-62,-0.13411314619300527
-12,-20,-61,-0.1312632035688359
-12,-20,-60,-0.1330662617450097
-12,-20,-59,-0.13251204815934553
-12,-20,-58,-0.13180367507082433
-12,-20,-57,-0.1318656204520997
-12,-20,-56,-0.1317527884158871
-12,-20,-55,-0.13217443658871908
-12,-20,-54,-0.13185505429272082
-12,-20,-53,-0.13209025058325638
-12,-20,-52,-0.13153134720539747
-12,-20,-51,-0.13302845763803245
-12,-20,-50,-0.13364131482704308
-12,-20,-49,-0.1316135061660476
-12,-20,-48,-0.13406893427264188
-12,-20,-47,-0.13333563798389408
-12,-20,-46,-0.13414995404970478
-12,-20,-45,-0.13127205462730485
-12,-20,-44,-0.1316580083524579
-12,-20,-43,-0.1312510507725123
-12,-20,-42,-0.13416406494335073
-12,-20,-41,-0.13304164544061572
-12,-20,-40,-0.1338665769960628
-12,-20,-39,-0.13202067749638655
-12,-20,-38,-0.1340225189841976
-12,-20,-37,-0.13367110623373812
-12,-20,-36,-0.13123589947146055
-12,-20,-35,-0.13300321628898581
-12,-20,-34,-0.1328361990061532
-12,-20,-33,-0.13136539347796294
-12,-20,-32,-0.1329136426751722
-12,-20,-31,-0.13315404536693418
-12,-20,-30,-0.13123284609928892
-12,-20,-29,-0.1338820251079024
-12,-20,-28,-0.13414178621376188
-12,-20,-27,-0.13246106848860215
-12,-20,-26,-0.13346147821692814
-12,-20,-25,-0.1324229470939906
-12,-20,-24,-0.13399322567008842
-12,-20,-23,-0.13132092529650827
-12,-20,-22,-0.13239739837307682
-12,-20,-21,-0.13133961388243354
-12,-20,-20,-0.13394082979443891
-12,-20,-19,-0.13227206217765364
-12,-20,-18,-0.13327609290918316
-12,-20,-17,-0.13271958183224508
-12,-20,-16,-0.1341628907116665
-12,-20,-15,-0.13405930285588064
-12,-20,-14,-0.13131653150243874
-12,-20,-13,-0.1335697232005666
-12,-20,-12,-0.133404931009636
-12,-20,-11,-0.1312313937929691
-12,-20,-10,-0.13342769123373788
-12,-20,-9,-0.13361119844752478
-12,-20,-8,-0.13134456480975595
-12,-20,-7,-0.13409474347964334
-12,-20,-6,-0.13415174806352054
-12,-20,-5,-0.13287511004697633
-12,-20,-4,-0.13310437047356613
-12,-20,-3,-0.1320788228666688
-12,-20,-2,-0.13380027159552188
-12,-20,-1,-0.13145759401329477
-12,-20,0,-0.132680663732954
-12,-20,1,-0.13145759401329477
-12,-20,2,-0.13380027159552188
-12,-20,3,-0.1320788228666688
-12,-20,4,-0.13310437047356613
-12,-20,5,-0.13287511004697633
-12,-20,6,-0.13415174806352054
-12,-20,7,-0.13409474347964334
-12,-20,8,-0.13134456480975595
-12,-20,9,-0.13361119844752478
-12,-20,10,-0.13342769123373788
-12,-20,11,-0.1312313937929691
-12,-20,12,-0.133404931009636
-12,-20,13,-0.1335697232005666
-12,-20,14,-0.13131653150243874
-12,-20,15,-0.13405930285588064
-12,-20,16,-0.1341628907116665
-12,-20,17,-0.13271958183224508
-12,-20,18,-0.13327609290918316
-12,-20,19,-0.13227206217765364
-12,-20,20,-0.13394082979443891
-12,-20,21,-0.13133961388243354
-12,-20,22,-0.13239739837307682
-12,-20,23,-0.13132092529650827
-12,-20,24,-0.13399322567008842
-12,-20,25,-0.1324229470939906
-12,-20,26,-0.13346147821692814
-12,-20,27,-0.13246106848860215
-12,-20,28,-0.13414178621376188
-12,-20,29,-0.1338820251079024
-12,-20,30,-0.13123284609928892
-12,-20,31,-0.13315404536693418
-12,-20,32,-0.1329136426751722
-12,-20,33,-0.13136539347796294
-12,-20,34,-0.1328361990061532
-12,-20,35,-0.13300321628898581
-12,-20,36,-0.13123589947146055
-12,-20,37,-0.13367110623373812
-12,-20,38,-0.1340225189841976
-12,-20,39,-0.13202067749638655
-12,-20,40,-0.1338665769960628
-12,-20,41,-0.13304164544061572
-12,-20,42,-0.13416406494335073
-12,-20,43,-0.1312510507725123
-12,-20,44,-0.1316580083524579
-12,-20,45,-0.13127205462730485
-12,-20,46,-0.13414995404970478
-12,-20,47,-0.13333563798389408
-12,-20,48,-0.13406893427264188
-12,-20,49,-0.1316135061660476
-12,-20,50,-0.13364131482704308
-12,-20,51,-0.13302845763803245
-12,-20,52,-0.13153134720539747
-12,-20,53,-0.13209025058325638
-12,-20,54,-0.13185505429272082
-12,-20,55,-0.13217443658871908
-12,-20,56,-0.1317527884158871
-12,-20,57,-0.1318656204520997
-12,-20,58,-0.13180367507082433
-12,-20,59,-0.13251204815934553
-12,-20,60,-0.1330662617450097
-12,-20,61,-0.1312632035688359
-12,-20,62,-0.13411314619300527
-12,-20,63,-0.13404441935200895
-12,-20,64,-0.1335587848473397
-12,-20,65,-0.13205594902663556
-12,-20,66,-0.13125334478744266
-12,-20,67,-0.13219886149567844
-12,-20,68,-0.13328748584886796
-12,-20,69,-0.1341588318527033
-12,-20,70,-0.13382537091644825
-12,-20,71,-0.13130016019369092
-12,-20,72,-0.13214940429364874
-12,-20,73,-0.13157921128733652
-12,-20,74,-0.132978537126596
-12,-20,75,-0.131230029700509
-12,-20,76,-0.13125337609241708
-12,-20,77,-0.1337565615315048
-12,-20,78,-0.1312963182404911
-12,-20,79,-0.1312662599060789
-12,-20,80,-0.13348425539286732
-12,-20,81,-0.13126312922951877
-12,-20,82,-0.13146407730214493
-12,-20,83,-0.1319649424084232
-12,-20,84,-0.13270575312497362
-12,-20,85,-0.13358989472164795
-12,-20,86,-0.1317523850848891
-12,-20,87,-0.13384290794532017
-12,-20,88,-0.1326426962601309
-12,-20,89,-0.1339617111543134
-12,-20,90,-0.13147812218639712
-12,-20,91,-0.133027766502278
-12,-20,92,-0.1319190334215718
-12,-20,93,-0.13296614589773922
-12,-20,94,-0.13128196041336515
-12,-20,95,-0.13164091622538368
-12,-20,96,-0.13414982998824063
-12,-20,97,-0.13257813959142484
-12,-20,98,-0.13290208491654107
-12,-20,99,-0.13370883944272896
-12,-20,100,-0.13313052419934016
-36,23,-100,-0.3243286760341257
-36,23,-99,-0.3254718290789895
-36,23,-98,-0.32387660672186624
-36,23,-97,-0.32323503567540046
-36,23,-96,-0.32634228047605535
-36,23,-95,-0.3213755608130619
-36,23,-94,-0.3206620768208059
-36,23,-93,-0.3240034094559131
-36,23,-92,-0.32192786667160195
-36,23,-91,-0.32412536004775727
-36,23,-90,-0.32105207057670776
-36,23,-89,-0.32597109357324555
-36,23,-88,-0.32336293647608116
-36,23,-87,-0.3257365754109752
-36,23,-86,-0.3215969761625713
-36,23,-85,-0.3252368639790221
-36,23,-84,-0.32348784331901487
-36,23,-83,-0.3220189943868615
-36,23,-82,-0.3210241548135021
-36,23,-81,-0.32062462671579645
-36,23,-80,-0.3250281164115236
-36,23,-79,-0.32063085291869625
-36,23,-78,-0.32069062929415376
-36,23,-77,-0.3255660778132645
-36,23,-76,-0.320605229592919
-36,23,-75,-0.3205587959126194
-36,23,-74,-0.3240279340892961
-36,23,-73,-0.32125296363292477
-36,23,-72,-0.32238502546093994
-36,23,-71,-0.32069826933882245
-36,23,-70,-0.32570195056673906
-36,23,-69,-0.3263600375800733
-36,23,-68,-0.32463912591019056
-36,23,-67,-0.32248313183560756
-36,23,-66,-0.3206051673324546
-36,23,-65,-0.3221996043361375
-36,23,-64,-0.3251753960787765
-36,23,-63,-0.32613431360666983
-36,23,-62,-0.32626991325430504
-36,23,-61,-0.32062477456041255
-36,23,-60,-0.3242015334982894
-36,23,-59,-0.32310407000291713
-36,23,-58,-0.3216988321962438
-36,23,-57,-0.32182182892365657
-36,23,-56,-0.3215977771893592
-36,23,-55,-0.32243468278914245
-36,23,-54,-0.32180085062690744
-36,23,-53,-0.32226766647248567
-36,23,-52,-0.3211578511284386
-36,23,-51,-0.3241267277233852
-36,23,-50,-0.32533844966509223
-36,23,-49,-0.32132110434577904
-36,23,-48,-0.3261826851272781
-36,23,-47,-0.3247343370462682
-36,23,-46,-0.326342525203123
-36,23,-45,-0.32064237715430743
-36,23,-44,-0.3214095161668191
-36,23,-43,-0.32060060489764464
-36,23,-42,-0.32637036018276044
-36,23,-41,-0.32415282430806186
-36,23,-40,-0.32578330451069704
-36,23,-39,-0.3221296106654534
-36,23,-38,-0.3260910981528609
-36,23,-37,-0.3253972988985013
-36,23,-36,-0.3205704705992866
-36,23,-35,-0.324076776358023
-36,23,-34,-0.32374616777638143
-36,23,-33,-0.3208279784889322
-36,23,-32,-0.32389948592269235
-36,23,-31,-0.3243752066301254
-36,23,-30,-0.32056439761593447
-36,23,-29,-0.325813801573927
-36,23,-28,-0.3263264129218477
-36,23,-27,-0.3230030328314338
-36,23,-26,-0.3249830996389664
-36,23,-25,-0.32292747010614997
-36,23,-24,-0.32603329020861904
-36,23,-23,-0.3207395610411432
-36,23,-22,-0.3228768238823203
-36,23,-21,-0.32077672148497804
-36,23,-20,-0.32592987935018314
-36,23,-19,-0.3226283120762454
-36,23,-18,-0.32461659677632704
-36,23,-17,-0.3235152330818869
-36,23,-16,-0.32636804394965785
-36,23,-15,-0.3261636813334152
-36,23,-14,-0.3207308241215857
-36,23,-13,-0.3251970090474726
-36,23,-12,-0.3248713273222873
-36,23,-11,-0.3205615090429541
-36,23,-10,-0.32491631777165414
-36,23,-9,-0.325278953460189
-36,23,-8,-0.32078656559528707
-36,23,-7,-0.32623360685101493
-36,23,-6,-0.3263460641147134
-36,23,-5,-0.323823205620332
-36,23,-4,-0.3242769339687201
-36,23,-3,-0.3222449920014801
-36,23,-2,-0.3256523918676169
-36,23,-1,-0.32101126818442893
-36,23,0,-0.3234381474028384
-36,23,1,-0.32101126818442893
-36,23,2,-0.3256523918676169
-36,23,3,-0.3222449920014801
-36,23,4,-0.3242769339687201
-36,23,5,-0.323823205620332
-36,23,6,-0.3263460641147134
-36,23,7,-0.32623360685101493
-36,23,8,-0.32078656559528707
-36,23,9,-0.325278953460189
-36,23,10,-0.32491631777165414
-36,23,11,-0.3205615090429541
-36,23,12,-0.3248713273222873
-36,23,13,-0.3251970090474726
-36,23,14,-0.3207308241215857
-36,23,15,-0.3261636813334152
-36,23,16,-0.32636804394965785
-36,23,17,-0.3235152330818869
-36,23,18,-0.32461659677632704
-36,23,19,-0.3226283120762454
-36,23,20,-0.32592987935018314
-36,23,21,-0.32077672148497804
-36,23,22,-0.3228768238823203
-36,23,23,-0.3207395610411432
-36,23,24,-0.32603329020861904
-36,23,25,-0.32292747010614997
-36,23,26,-0.3249830996389664
-36,23,27,-0.3230030328314338
-36,23,28,-0.3263264129218477
-36,23,29,-0.325813801573927
-36,23,30,-0.32056439761593447
-36,23,31,-0.3243752066301254
-36,23,32,-0.32389948592269235
-36,23,33,-0.3208279784889322
-36,23,34,-0.32374616777638143
-36,23,35,-0.324076776358023
-36,23,36,-0.3205704705992866
-36,23,37,-0.3253972988985013
-36,23,38,-0.3260910981528609
-36,23,39,-0.3221296106654534
-36,23,40,-0.32578330451069704
-36,23,41,-0.32415282430806186
-36,23,42,-0.32637036018276044
-36,23,43,-0.32060060489764464
-36,23,44,-0.3214095161668191
-36,23,45,-0.32064237715430743
-36,23,46,-0.326342525203123
-36,23,47,-0.3247343370462682
-36,23,48,-0.3261826851272781
-36,23,49,-0.32132110434577904
-36,23,50,-0.32533844966509223
-36,23,51,-0.3241267277233852
-36,23,52,-0.3211578511284386
-36,23,53,-0.32226766647248567
-36,23,54,-0.32180085062690744
-36,23,55,-0.32243468278914245
-36,23,56,-0.3215977771893592
-36,23,57,-0.32182182892365657
-36,23,58,-0.3216988321962438
-36,23,59,-0.32310407000291713
-36,23,60,-0.3242015334982894
-36,23,61,-0.32062477456041255
-36,23,62,-0.32626991325430504
-36,23,63,-0.32613431360666983
-36,23,64,-0.3251753960787765
-36,23,65,-0.3221996043361375
-36,23,66,-0.3206051673324546
-36,23,67,-0.32248313183560756
-36,23,68,-0.32463912591019056
-36,23,69,-0.3263600375800733
-36,23,70,-0.32570195056673906
-36,23,71,-0.32069826933882245
-36,23,72,-0.32238502546093994
-36,23,73,-0.32125296363292477
-36,23,74,-0.3240279340892961
-36,23,75,-0.3205587959126194
-36,23,76,-0.320605229592919
-36,23,77,-0.3255660778132645
-36,23,78,-0.32069062929415376
-36,23,79,-0.32063085291869625
-36,23,80,-0.3250281164115236
-36,23,81,-0.32062462671579645
-36,23,82,-0.3210241548135021
-36,23,83,-0.3220189943868615
-36,23,84,-0.32348784331901487
-36,23,85,-0.3252368639790221
-36,23,86,-0.3215969761625713
-36,23,87,-0.3257365754109752
-36,23,88,-0.32336293647608116
-36,23,89,-0.32597109357324555
-36,23,90,-0.32105207057670776
-36,23,91,-0.32412536004775727
-36,23,92,-0.32192786667160195
-36,23,93,-0.3240034094559131
-36,23,94,-0.3206620768208059
-36,23,95,-0.3213755608130619
-36,23,96,-0.32634228047605535
-36,23,97,-0.32323503567540046
-36,23,98,-0.32387660672186624
-36,23,99,-0.3254718290789895
-36,23,100,-0.3243286760341257
36,-13,-100,0.756834337174137
36,-13,-99,0.7630886767957331
36,-13,-98,0.7543771995697116
36,-13,-97,0.7509056714615994
36,-13,-96,0.7678907883555361
36,-13,-95,0.7409463175752584
36,-13,-94,0.7371647220751462
36,-13,-93,0.7550654914288218
36,-13,-92,0.7438887259744825
36,-13,-91,0.7557281220868723
36,-13,-90,0.739229047419895
36,-13,-89,0.7658387899079638
36,-13,-88,0.7515962842305749
36,-13,-87,0.7645455723156731
36,-13,-86,0.7421243203920345
36,-13,-85,0.7617983336526886
36,-13,-84,0.7522714294850669
36,-13,-83,0.7443754810144779
36,-13,-82,0.7390810659217812
36,-13,-81,0.736966833350997
36,-13,-80,0.7606540651688092
36,-13,-79,0.7369997288405145
36,-13,-78,0.7373156354915738
36,-13,-77,0.7636069608679181
36,-13,-76,0.7368643613224889
36,-13,-75,0.7366191246870957
36,-13,-74,0.7551986951461503
36,-13,-73,0.7402949711500778
36,-13,-72,0.7463342672683921
36,-13,-71,0.7373560226861914
36,-13,-70,0.7643548509506423
36,-13,-69,0.7679891116316556
36,-13,-68,0.7585270261588682
36,-13,-67,0.7468602701257906
36,-13,-66,0.7368640324359136
36,-13,-65,0.7453412703536905
36,-13,-64,0.7614611870987771
36,-13,-63,0.7667403268837895
36,-13,-62,0.7674902318008132
36,-13,-61,0.7369676144532792
36,-13,-60,0.7561423550933822
36,-13,-59,0.750199258538595
36,-13,-58,0.7426669407403476
36,-13,-57,0.7433227840765658
36,-13,-56,0.7421285859698559
36,-13,-55,0.7466004552050512
36,-13,-54,0.7432108771315377
36,-13,-53,0.7457055932026025
36,-13,-52,0.739790094549944
36,-13,-51,0.755735557253238
36,-13,-50,0.7623558981897699
36,-13,-49,0.7406569157991423
36,-13,-48,0.76700773857662
36,-13,-47,0.7590470202552271
36,-13,-46,0.7678921433411201
36,-13,-45,0.7370606203072404
36,-13,-44,0.7411268336838234
36,-13,-43,0.7368399321425454
36,-13,-42,0.7680462758115149
36,-13,-41,0.7558774434870127
36,-13,-40,0.7648030532369028
36,-13,-39,0.7449668191609028
36,-13,-38,0.7665015100367174
36,-13,-37,0.7626791128797143
36,-13,-36,0.7366807751507591
36,-13,-35,0.7554640582295619
36,-13,-34,0.7536699172583368
36,-13,-33,0.738042079557463
36,-13,-32,0.7545013360930698
36,-13,-31,0.7570877640495691
36,-13,-30,0.7366487048483915
36,-13,-29,0.7649711480789181
36,-13,-28,0.7678029399976009
36,-13,-27,0.7496547933673078
36,-13,-26,0.7604075598671277
36,-13,-25,0.7492478978755721
36,-13,-24,0.7661821859341731
36,-13,-23,0.7375743442707599
36,-13,-22,0.7489753152032651
36,-13,-21,0.7377708851216772
36,-13,-20,0.7656113380085231
36,-13,-19,0.7476394354046281
36,-13,-18,0.7584040432917187
36,-13,-17,0.7524195687629178
36,-13,-16,0.7680334486239051
36,-13,-15,0.766902667350285
36,-13,-14,0.737528143469718
36,-13,-13,0.7615797130207639
36,-13,-12,0.7597959063626679
36,-13,-11,0.7366334513819885
36,-13,-10,0.7600420405782164
36,-13,-9,0.7620292897999895
36,-13,-8,0.737822960344124
36,-13,-7,0.7672893643641883
36,-13,-6,0.7679117376159045
36,-13,-5,0.7540875499306082
36,-13,-4,0.7565526401027289
36,-13,-3,0.7455841988876388
36,-13,-2,0.7640819655876985
36,-13,-1,0.7390127651901087
36,-13,0,0.7520027308365879
36,-13,1,0.7390127651901087
36,-13,2,0.7640819655876985
36,-13,3,0.7455841988876388
36,-13,4,0.7565526401027289
36,-13,5,0.7540875499306082
36,-13,6,0.7679117376159045
36,-13,7,0.7672893643641883
36,-13,8,0.737822960344124
36,-13,9,0.7620292897999895
36,-13,10,0.7600420405782164
36,-13,11,0.7366334513819885
36,-13,12,0.7597959063626679
36,-13,13,0.7615797130207639
36,-13,14,0.737528143469718
36,-13,15,0.766902667350285
36,-13,16,0.7680334486239051
36,-13,17,0.7524195687629178
36,-13,18,0.7584040432917187
36,-13,19,0.7476394354046281
36,-13,20,0.7656113380085231
36,-13,21,0.7377708851216772
36,-13,22,0.7489753152032651
36,-13,23,0.7375743442707599
36,-13,24,0.7661821859341731
36,-13,25,0.7492478978755721
36,-13,26,0.7604075598671277
36,-13,27,0.7496547933673078
36,-13,28,0.7678029399976009
36,-13,29,0.7649711480789181
36,-13,30,0.7366487048483915
36,-13,31,0.7570877640495691
36,-13,32,0.7545013360930698
36,-13,33,0.738042079557463
36,-13,34,0.7536699172583368
36,-13,35,0.7554640582295619
36,-13,36,0.7366807751507591
36,-13,37,0.7626791128797143
36,-13,38,0.7665015100367174
36,-13,39,0.7449668191609028
36,-13,40,0.7648030532369028
36,-13,41,0.7558774434870127
36,-13,42,0.7680462758115149
36,-13,43,0.7368399321425454
36,-13,44,0.7411268336838234
36,-13,45,0.7370606203072404
36,-13,46,0.7678921433411201
36,-13,47,0.7590470202552271
36,-13,48,0.76700773857662
36,-13,49,0.7406569157991423
36,-13,50,0.7623558981897699
36,-13,51,0.755735557253238
36,-13,52,0.739790094549944
36,-13,53,0.7457055932026025
36,-13,54,0.7432108771315377
36,-13,55,0.7466004552050512
36,-13,56,0.7421285859698559
36,-13,57,0.7433227840765658
36,-13,58,0.7426669407403476
36,-13,59,0.750199258538595
36,-13,60,0.7561423550933822
36,-13,61,0.7369676144532792
36,-13,62,0.7674902318008132
36,-13,63,0.7667403268837895
36,-13,64,0.7614611870987771
36,-13,65,0.7453412703536905
36,-13,66,0.7368640324359136
36,-13,67,0.7468602701257906
36,-13,68,0.7585270261588682
36,-13,69,0.7679891116316556
36,-13,70,0.7643548509506423
36,-13,71,0.7373560226861914
36,-13,72,0.7463342672683921
36,-13,73,0.7402949711500778
36,-13,74,0.7551986951461503
36,-13,75,0.7366191246870957
36,-13,76,0.7368643613224889
36,-13,77,0.7636069608679181
36,-13,78,0.7373156354915738
36,-13,79,0.7369997288405145
36,-13,80,0.7606540651688092
36,-13,81,0.736966833350997
36,-13,82,0.7390810659217812
36,-13,83,0.7443754810144779
36,-13,84,0.7522714294850669
36,-13,85,0.7617983336526886
36,-13,86,0.7421243203920345
36,-13,87,0.7645455723156731
36,-13,88,0.7515962842305749
36,-13,89,0.7658387899079638
36,-13,90,0.739229047419895
36,-13,91,0.7557281220868723
36,-13,92,0.7438887259744825
36,-13,93,0.7550654914288218
36,-13,94,0.7371647220751462
36,-13,95,0.7409463175752584
36,-13,96,0.7678907883555361
36,-13,97,0.7509056714615994
36,-13,98,0.7543771995697116
36,-13,99,0.7630886767957331
36,-13,100,0.756834337174137
-33,28,-100,-0.22169007791047696
-33,28,-99,-0.2222722154673316
-33,28,-98,-0.22145957873110075
-33,28,-97,-0.22113217643678246
-33,28,-96,-0.2227147840330862
-33,28,-95,-0.22018139617210125
-33,28,-94,-0.21981584182269898
-33,28,-93,-0.22152424886495803
-33,28,-92,-0.22046408931336872
-33,28,-91,-0.22158643224407196
-33,28,-90,-0.22001570639188275
-33,28,-89,-0.22252613315134256
-33,28,-88,-0.22119747223811095
-33,28,-87,-0.22240688581746962
-33,28,-86,-0.22029475523849673
-33,28,-85,-0.22215264734125265
-33,28,-84,-0.22126122691717096
-33,28,-83,-0.22051070869679817
-33,28,-82,-0.22000140415331068
-33,28,-81,-0.21979664288647788
-33,28,-80,-0.22204638375074431
-33,28,-79,-0.2197998348510303
-33,28,-78,-0.21983047859505833
-33,28,-77,-0.22232016402721422
-33,28,-76,-0.21978669843440574
-33,28,-75,-0.21976289173798882
-33,28,-74,-0.2215367550864339
-33,28,-73,-0.2201186125395559
-33,28,-72,-0.22069789671486917
-33,28,-71,-0.21983439497773108
-33,28,-70,-0.22238927613301793
-33,28,-69,-0.22272380610049425
-33,28,-68,-0.22184827414889632
-33,28,-67,-0.22074804995487848
-33,28,-66,-0.2197866665144306
-33,28,-65,-0.22060308594216574
-33,28,-64,-0.22212136052915663
-33,28,-63,-0.2226091011045661
-33,28,-62,-0.22267801294565456
-33,28,-61,-0.21979671868179607
-33,28,-60,-0.22162526753389905
-33,28,-59,-0.22106530237465083
-33,28,-58,-0.22034688970847616
-33,28,-57,-0.2204098338081436
-33,28,-56,-0.22029516527236415
-33,28,-55,-0.2207232831453256
-33,28,-54,-0.22039909893588827
-33,28,-53,-0.22063789113799578
-33,28,-52,-0.22006989583566136
-33,28,-51,-0.2215871295630876
-33,28,-50,-0.22220434727250746
-33,28,-49,-0.22015350979078854
-33,28,-48,-0.22263368522608412
-33,28,-47,-0.22189677554957765
-33,28,-46,-0.22271490837624328
-33,28,-45,-0.21980574285606272
-33,28,-44,-0.22019878301689896
-33,28,-43,-0.2197843274163096
-33,28,-42,-0.22272905071525803
-33,28,-41,-0.2216004348033087
-33,28,-40,-0.2224306500331167
-33,28,-39,-0.22056728912865747
-33,28,-38,-0.2225871359037525
-33,28,-37,-0.22223429360642014
-33,28,-36,-0.21976887755081742
-33,28,-35,-0.2215616605385003
-33,28,-34,-0.2213930406828356
-33,28,-33,-0.21990087833312916
-33,28,-32,-0.22147124820816805
-33,28,-31,-0.2217137934573543
-33,28,-30,-0.21976576384142707
-33,28,-29,-0.22244615846264224
-33,28,-28,-0.2227067217999499
-33,28,-27,-0.22101370109262702
-33,28,-26,-0.22202346326664557
-33,28,-25,-0.2209751046632556
-33,28,-24,-0.2225577514256022
-33,28,-23,-0.21985556080751142
-33,28,-22,-0.22094923268639283
-33,28,-21,-0.21987460780879314
-33,28,-20,-0.22250517979689244
-33,28,-19,-0.2208222537824947
-33,28,-18,-0.22183679654810237
-33,28,-17,-0.221275205469705
-33,28,-16,-0.2227278739118346
-33,28,-15,-0.2226240270464719
-33,28,-14,-0.21985108244000315
-33,28,-13,-0.2221323617510364
-33,28,-12,-0.221966546915163
-33,28,-11,-0.2197642828164211
-33,28,-10,-0.22198945801105088
-33,28,-9,-0.22217406890971067
-33,28,-8,-0.21987965333118137
-33,28,-7,-0.22265956343916332
-33,28,-6,-0.22271670645334346
-33,28,-5,-0.2214323400078483
-33,28,-4,-0.221663704168287
-33,28,-3,-0.2206262964201113
-33,28,-2,-0.22236406964838146
-33,28,-1,-0.21999480166301008
-33,28,0,-0.22123586273278498
-33,28,1,-0.21999480166301008
-33,28,2,-0.22236406964838146
-33,28,3,-0.2206262964201113
-33,28,4,-0.221663704168287
-33,28,5,-0.2214323400078483
-33,28,6,-0.22271670645334346
-33,28,7,-0.22265956343916332
-33,28,8,-0.21987965333118137
-33,28,9,-0.22217406890971067
-33,28,10,-0.22198945801105088
-33,28,11,-0.2197642828164211
-33,28,12,-0.221966546915163
-33,28,13,-0.2221323617510364
-33,28,14,-0.21985108244000315
-33,28,15,-0.2226240270464719
-33,28,16,-0.2227278739118346
-33,28,17,-0.221275205469705
-33,28,18,-0.22183679654810237
-33,28,19,-0.2208222537824947
-33,28,20,-0.22250517979689244
-33,28,21,-0.21987460780879314
-33,28,22,-0.22094923268639283
-33,28,23,-0.21985556080751142
-33,28,24,-0.2225577514256022
-33,28,25,-0.2209751046632556
-33,28,26,-0.22202346326664557
-33,28,27,-0.22101370109262702
-33,28,28,-0.2227067217999499
-33,28,29,-0.22244615846264224
-33,28,30,-0.21976576384142707
-33,28,31,-0.2217137934573543
-33,28,32,-0.22147124820816805
-33,28,33,-0.21990087833312916
-33,28,34,-0.2213930406828356
-33,28,35,-0.2215616605385003
-33,28,36,-0.21976887755081742
-33,28,37,-0.22223429360642014
-33,28,38,-0.2225871359037525
-33,28,39,-0.22056728912865747
-33,28,40,-0.2224306500331167
-33,28,41,-0.2216004348033087
-33,28,42,-0.22272905071525803
-33,28,43,-0.2197843274163096
-33,28,44,-0.22019878301689896
-33,28,45,-0.21980574285606272
-33,28,46,-0.22271490837624328
-33,28,47,-0.22189677554957765
-33,28,48,-0.22263368522608412
-33,28,49,-0.22015350979078854
-33,28,50,-0.22220434727250746
-33,28,51,-0.2215871295630876
-33,28,52,-0.22006989583566136
-33,28,53,-0.22063789113799578
-33,28,54,-0.22039909893588827
-33,28,55,-0.2207232831453256
-33,28,56,-0.22029516527236415
-33,28,57,-0.2204098338081436
-33,28,58,-0.22034688970847616
-33,28,59,-0.22106530237465083
-33,28,60,-0.22162526753389905
-33,28,61,-0.21979671868179607
-33,28,62,-0.22267801294565456
-33,28,63,-0.2226091011045661
-33,28,64,-0.22212136052915663
-33,28,65,-0.22060308594216574
-33,28,66,-0.2197866665144306
-33,28,67,-0.22074804995487848
-33,28,68,-0.22184827414889632
-33,28,69,-0.22272380610049425
-33,28,70,-0.22238927613301793
-33,28,71,-0.21983439497773108
-33,28,72,-0.22069789671486917
-33,28,73,-0.2201186125395559
-33,28,74,-0.2215367550864339
-33,28,75,-0.21976289173798882
-33,28,76,-0.21978669843440574
-33,28,77,-0.22232016402721422
-33,28,78,-0.21983047859505833
-33,28,79,-0.2197998348510303
-33,28,80,-0.22204638375074431
-33,28,81,-0.21979664288647788
-33,28,82,-0.22000140415331068
-33,28,83,-0.22051070869679817
-33,28,84,-0.22126122691717096
-33,28,85,-0.22215264734125265
-33,28,86,-0.22029475523849673
-33,28,87,-0.22240688581746962
-33,28,88,-0.22119747223811095
-33,28,89,-0.22252613315134256
-33,28,90,-0.22001570639188275
-33,28,91,-0.22158643224407196
-33,28,92,-0.22046408931336872
-33,28,93,-0.22152424886495803
-33,28,94,-0.21981584182269898
-33,28,95,-0.22018139617210125
-33,28,96,-0.2227147840330862
-33,28,97,-0.22113217643678246
-33,28,98,-0.22145957873110075
-33,28,99,-0.2222722154673316
-33,28,100,-0.22169007791047696
-47,20,-100,-0.5214278864474157
-47,20,-99,-0.5236929544840218
-47,20,-98,-0.5205331659231192
-47,20,-97,-0.519264380066414
-47,20,-96,-0.5254201674539425
-47,20,-95,-0.5155935885494194
-47,20,-94,-0.5141876782856801
-47,20,-93,-0.5207840714328119
-47,20,-92,-0.5166828809011562
-47,20,-91,-0.5210254188005887
-47,20,-90,-0.5149559785633887
-47,20,-89,-0.5246833686877275
-47,20,-88,-0.519517227018846
-47,20,-87,-0.5242180561191706
-47,20,-86,-0.5160301749158156
-47,20,-85,-0.5232270876597878
-47,20,-84,-0.5197641997394801
-47,20,-83,-0.5168626910996575
-47,20,-82,-0.514900969433401
-47,20,-81,-0.5141139228156152
-47,20,-80,-0.5228133336220636
